ens,gene,MS1c,MS2c,MS3c,MS4c,MS5c,MS6c
ENSMUSG00000027894,Slc6a17,0,0,0,0,0.8798331683394032,0
ENSMUSG00000027895,Kcnc4,0,2.343071704775037,1.441470597548072,2.8561694854311406,0.8803114894482543,0
ENSMUSG00000027896,Slc16a4,3.475622886475463,11.847425434201282,5.399327640946869,1.8984976271666718,2.6937069110564433,2.786303749356963
ENSMUSG00000027900,Dram2,106.20205213141111,166.766349740753,213.20904241564284,130.05848798753254,141.14413344859491,121.74468497450465
ENSMUSG00000027901,Dennd2d,242.90463206461044,318.08626308901836,273.2970950964296,286.751698562547,255.51013834974668,305.5532575167019
ENSMUSG00000027902,Chil6,0,0,0,7.139624293288343,2.631645026029673,2.07055221564484
ENSMUSG00000027905,Ddx20,72.97071577440924,39.84795193099732,33.86323495296833,35.94680969464718,53.836383938176176,49.18774021493624
ENSMUSG00000027907,S100a11,5.359707355219986,32.9908248713469,15.537297875420846,11.753737240832093,31.80962903379962,28.479392254993922
ENSMUSG00000027908,Tchhl1,0,0,0,0,0,0
ENSMUSG00000027912,Lce1m,0,0,0,0,0,0
ENSMUSG00000027913,Crct1,0,0,0,0,0,0
ENSMUSG00000027919,Lce1g,0,0,0,0,0,0
ENSMUSG00000027923,Lce1b,0,0,0,0,0,0
ENSMUSG00000027925,Sprr2j-ps,0,0,0,0,0,0
ENSMUSG00000027927,Lelp1,0,0,0,0,0,0
ENSMUSG00000027931,Npr1,8.878776263574615,0.9539604923028224,14.102279750205568,4.6493646343336135,7.883512472393766,11.818811453851477
ENSMUSG00000027932,Slc27a3,115.9865548976901,18.756667926887143,23.616606510176304,59.02989959736457,47.69267017187594,51.847635222207266
ENSMUSG00000027933,Ints3,395.5782619972469,397.1275414508257,596.1697864592875,454.55633010598615,457.7184880986967,472.98510506069385
ENSMUSG00000027935,Rab13,1.8267095927160684,5.891952765370696,8.86068799843285,5.818259037503873,6.231691250458924,8.42163043384368
ENSMUSG00000027936,Crtc2,73.8336081054072,109.52217095838053,189.2551148829617,145.30553959502777,156.591981001338,165.2146970176169
ENSMUSG00000027937,Jtb,153.01839149505778,126.0108413195857,103.92642347455288,174.02259553039715,122.60829409895389,154.09953514441548
ENSMUSG00000027938,Creb3l4,12.681429360581193,15.189341038299974,15.06924776490927,2.872269382476699,9.692080556210286,5.20286395824275
ENSMUSG00000027939,Nup210l,9.091001845868877,9.37667485163957,11.540991778604104,2.852900265890535,7.921017907601392,6.218167354462122
ENSMUSG00000027940,Tpm3,4778.32545147375,2108.3357482933307,2735.962769301263,2937.5744754660664,3158.8802988872226,2166.5737985714063
ENSMUSG00000027942,4933434E20Rik,129.09669415830763,100.61929100312582,86.85435313228287,62.719493019031646,101.50562721763013,91.64412283940673
ENSMUSG00000027944,Hax1,112.57058583691139,121.7407075192358,111.43259968757391,81.02979273142459,132.73255424890584,101.47173272917543
ENSMUSG00000027947,Il6ra,2.887276760185503,10.85990596616985,10.404139001071602,9.147713873380876,12.556758850804767,17.75389781589019
ENSMUSG00000027950,Chrnb2,34.60639597153867,54.929377246426434,41.7883223805977,48.14994116130842,59.88592524406613,80.25593067814759
ENSMUSG00000027951,Adar,481.061897449285,440.4289124878551,423.88683892610015,320.1770968442235,356.8355707384026,368.39140109836205
ENSMUSG00000027952,Pmvk,316.3504445606263,229.41114685587178,351.22229396907056,286.6809230524196,498.4213615520926,350.78290344564255
ENSMUSG00000027953,Slc50a1,35.996722768247004,33.94834198395009,32.216986610943906,36.75295020320093,50.65337982520349,43.64831984572207
ENSMUSG00000027954,Efna1,287.12404845126343,208.45851120716608,246.28720169250036,296.9540029783293,292.23766492775565,434.6879881514203
ENSMUSG00000027955,Fam198b,11.11532923925787,0,3.74363597599978,3.4943357999446807,1.1326626413511363,0
ENSMUSG00000027956,Tmem144,39.28900908825475,40.30193431097571,58.600644607374754,35.20127520199912,51.082621202950136,58.145593501432614
ENSMUSG00000027957,Slc35a3,697.8003474497388,558.4429504941993,484.22424124033705,393.1829316879295,562.0446545745453,502.7163579694099
ENSMUSG00000027959,Sass6,28.266224488695375,32.30205937015833,48.397228496939256,11.137296610055138,3.0097140857822318,19.59413384459995
ENSMUSG00000027961,Lrrc39,0,2.323316795319277,2.1435862081701624,1.4172860090847952,0.873219041797463,5.3484899745724
ENSMUSG00000027962,Vcam1,0,1.1718063782565427,0.7208622423068721,0,0.8806149280800205,1.0375209039928306
ENSMUSG00000027963,Extl2,8.929935331415043,15.416554413313502,21.245464235409536,31.373654832323286,17.314682394130447,21.716848569525993
ENSMUSG00000027965,Olfm3,0,0,0,0,0,0
ENSMUSG00000027966,Col11a1,0,0.5865439418506707,0,0,0,0
ENSMUSG00000027967,Neurog2,0,0,0,0,0,1.035185759810414
ENSMUSG00000027968,Larp7,124.12039117932608,105.24454140693155,78.49970779435635,61.34647364146474,97.36716844972854,78.81515226760965
ENSMUSG00000027971,Ndst4,0,0,0,0,0,0
ENSMUSG00000027973,1700006A11Rik,0,0,0,0,0,1.0351857598104137
ENSMUSG00000027977,Ndst3,0,0,0,0,0,0
ENSMUSG00000027978,Prss12,61.739822422648885,48.58665765006568,35.27855753600318,41.46739791956603,36.09906273669333,36.325120045672605
ENSMUSG00000027981,Rnpc3,111.51241435728157,44.76767296890458,38.64026082449195,75.69355462106141,66.87294442857667,72.97389828795878
ENSMUSG00000027983,Cyp2u1,357.23736505796614,218.27502565810778,188.3087999972036,509.18513476220716,351.6251078827721,334.993244455449
ENSMUSG00000027984,Hadh,2209.4017505082484,2482.9554162282043,2619.1913325685905,2847.7920050563025,2192.674082496657,3290.944906431939
ENSMUSG00000027985,Lef1,2.1661078107447236,5.159660784956047,4.293550983999263,3.414695751796332,2.1014969537986676,12.545417667101544
ENSMUSG00000027993,Trim2,788.654142333145,889.1536614437757,672.2012113470249,1564.8375279866314,1071.8932790896463,1441.371791889308
ENSMUSG00000027994,Ccdc109b,1.6659133876646268,1.0744842073363834,0,0,2.268961621004954,0.9576119124686927
ENSMUSG00000027995,Tlr2,3.6356456186789843,2.343921849849469,4.325072503044851,0,1.7620301999929797,4.152893873432925
ENSMUSG00000027996,Sfrp2,0,0.8453582478268892,0,2.069313357606827,1.2726464307712022,16.39964967884494
ENSMUSG00000027997,Casp6,431.6402569458497,511.9035340537352,439.1979009215835,605.8950338201505,497.84578592636063,786.2117026568583
ENSMUSG00000027998,Plrg1,97.30775393953505,93.49023723277772,93.5859841269529,88.82635376309202,101.0009706631621,103.11819875689741
ENSMUSG00000027999,Pla2g12a,36.92257810027852,47.34530404014949,36.08005268935082,58.460713836512674,62.227030153234296,62.08978372060093
ENSMUSG00000028001,Fga,0,0,0,0,0.8798331683394036,0
ENSMUSG00000028003,Lrat,32.7262861449366,56.25640517237369,51.92920178877696,62.771786730084514,47.52686820644933,91.20555865054654
ENSMUSG00000028004,Npy2r,0,0,0,0,0,0
ENSMUSG00000028005,Gucy1b3,0,1.1720588982638909,0.7209481812734752,0,0,2.076190566736682
ENSMUSG00000028007,Snx7,126.70685966777825,191.50597284474907,292.5045988116106,148.23073462117185,189.45511753356217,172.59932977016868
ENSMUSG00000028008,Asic5,0,1.761528523267175,2.1646877007422853,0,0,0
ENSMUSG00000028009,1700061I17Rik,0,0,0,0,0,0
ENSMUSG00000028010,Gar1,25.051100545344955,28.055304297504964,52.21400786648792,26.85638994980946,28.575947665988906,17.83658344851205
ENSMUSG00000028011,Tdo2,0,1.1701478160133305,0,1.4268470016486052,0.8793891222444491,1.0360934446375616
ENSMUSG00000028012,Rrh,0,0,0.7223403353382277,0,0,0
ENSMUSG00000028013,Ppa2,66.61045837003887,98.13195173323655,74.41454945960363,90.36937988084932,78.85125575317637,155.28225322853842
ENSMUSG00000028015,Ctso,43.973987062040244,61.954631095942595,52.65315650219107,140.14007067313344,64.01085245684922,82.77974998737125
ENSMUSG00000028016,Ints12,39.991313667773845,36.332648275629246,40.68284340473555,76.32917417137234,113.48880369363509,88.09859076139102
ENSMUSG00000028017,Egf,19.45650387831624,9.175669782341387,17.88158311164817,14.959573594319803,14.504022020609119,9.4301657613263
ENSMUSG00000028018,Gstcd,48.25707000422764,57.023351389487736,40.8632953301339,85.5655757057315,53.4529558927913,58.75766619298481
ENSMUSG00000028019,Pdgfc,17.39205254902545,23.496954328993564,28.02660294185556,15.037241018174262,28.103623294282315,28.787898585388376
ENSMUSG00000028020,Glrb,0,0,0,0,0,0
ENSMUSG00000028023,Pitx2,94.58847250321608,90.6735400842958,96.40563269961497,70.70993415171782,94.73893692727756,111.54036114399383
ENSMUSG00000028024,Enpep,5474.442775794176,9233.127855463075,9950.068499710549,7118.618014979523,8604.670614563192,6968.9181565055715
ENSMUSG00000028028,Alpk1,144.20478221977146,218.59923152753055,239.69833100133667,135.2326923066704,353.9415430229593,253.48647640400492
ENSMUSG00000028029,Aimp1,213.20273382473428,203.5647276685778,230.19224713904651,198.2320197923252,195.2146053233162,216.43451602380546
ENSMUSG00000028030,Tbck,180.2425870194868,177.36486125559537,178.5495445985933,130.09715487029135,108.666080990693,177.69505902814657
ENSMUSG00000028031,Dkk2,0,0,0,1.4237999718585348,0,0
ENSMUSG00000028032,Papss1,422.98022408704645,575.5791108740718,762.8841349624388,734.4406948436595,651.2554048396249,765.852957324117
ENSMUSG00000028033,Kcnq5,0,2.891999565360586,0,0.6967280777806351,0,2.5742903990618506
ENSMUSG00000028034,Fubp1,291.0471772993809,368.01531781462364,420.0072675619799,215.84162352829298,317.3781628720506,265.24205428654113
ENSMUSG00000028035,Dnajb4,34.793664009292215,31.819193599834648,41.5237826191527,41.066848186661126,39.14857077375186,56.71529942622417
ENSMUSG00000028036,Ptgfr,0,0,0,0,0,0
ENSMUSG00000028037,Ifi44,32.72992424201412,10.055427804940662,13.2018970895341,0,0.38975833959588574,0
ENSMUSG00000028039,Efna3,16.611586120682315,16.77984631666045,15.097406365447233,11.789565713534117,13.568998421726729,6.999952969167282
ENSMUSG00000028040,Efna4,81.57714751611545,31.564946180464222,23.70236207449921,40.16264954471878,44.04603918166274,44.71181417474634
ENSMUSG00000028041,Adam15,217.88872266838308,180.2652050753014,167.20201246523948,359.12721070451613,295.24943688806485,258.49720558826846
ENSMUSG00000028042,Zbtb7b,2900.9648995346415,2087.880797033701,2395.228017582828,2209.520019521667,1825.9779483365344,1664.083213099536
ENSMUSG00000028044,Cks1b,5.993468946947881,15.129927231214383,5.818106666478983,0,6.793918018561141,8.126226440410598
ENSMUSG00000028047,Thbs3,5.971128224316572,3.845622952153296,2.187937740842149,1.208723239467605,16.819496009669894,1.1278583796187693
ENSMUSG00000028048,Gba,131.61169710400782,130.0443981102431,103.33951106458554,103.43754066340298,115.233238628256,143.24544556567184
ENSMUSG00000028049,Scamp3,66.8770599574305,122.1907457515453,82.2269845235358,152.2038956423901,137.7340954178364,159.45780191190156
ENSMUSG00000028051,Hcn3,129.367714685072,94.90140419179814,75.54123527003553,200.42113879261686,144.45763210989443,145.56197016413455
ENSMUSG00000028053,Ash1l,544.447669394308,589.7695545235579,665.0772162893908,562.8619096659494,689.0632094783515,598.4589164269975
ENSMUSG00000028057,Rit1,68.3749528304453,56.55801135828621,61.34046986240846,80.388256558338,52.05808940896802,69.69961161279042
ENSMUSG00000028059,Arhgef2,764.5024430823311,568.8047343572699,694.1400952284118,747.3293891022317,607.0275640012335,627.7044739846041
ENSMUSG00000028060,2810403A07Rik,161.924014543578,199.31968876034588,161.88232895421538,290.4789464106879,336.84133569263423,249.50326705482573
ENSMUSG00000028062,Lamtor2,238.13599397341633,261.45560356970213,294.4061313877323,259.90865867329904,198.8095856291748,255.47634748965743
ENSMUSG00000028063,Lmna,1681.046534090138,1094.0787655193112,1202.9281681903292,1194.7969448954495,848.7562617039031,723.9283421016113
ENSMUSG00000028064,Sema4a,1157.8707728070212,974.1311599629214,800.0237268516154,1297.11873552576,1232.838885623216,1360.3877099306676
ENSMUSG00000028066,Pmf1,180.15700303471496,157.40930643040616,110.8687304098119,199.1458531813445,168.53659160728367,182.03907298119557
ENSMUSG00000028068,Iqgap3,232.14970825089983,185.7241931845288,305.1455629997862,91.70810166616684,116.39749918482998,90.85451358649586
ENSMUSG00000028069,Gpatch4,59.76825541811207,64.44060940914643,57.72355120101328,66.16637872604984,70.951334528062,44.98704569872521
ENSMUSG00000028070,Apoa1bp,84.86142106308888,124.65609293855779,122.83656799634359,138.7345821348861,109.36853493471992,126.38331919688015
ENSMUSG00000028071,Sh2d2a,53.166914543137295,115.69240242812397,78.64173592741248,56.02000486204754,51.508963862550104,78.10621583718701
ENSMUSG00000028072,Ntrk1,0,0.5865439418506709,0,0,0,0
ENSMUSG00000028073,Pear1,51.80734974878163,36.18816835012495,19.76750790385423,14.557611947608656,34.06872710210654,34.49956513961795
ENSMUSG00000028076,Cd1d1,4.7186707798202265,7.026797978548648,7.649246452900539,1.246642573795848,3.5876542256884725,9.425634976243128
ENSMUSG00000028078,Dclk2,13.697779810333346,30.669227470302616,41.62005440255975,24.660459975691552,20.92858923116696,33.23602697844446
ENSMUSG00000028080,Lrba,1577.2010383528166,2027.975390608392,2411.2821987464667,1613.2019764268528,1512.347437547543,1513.9962188483262
ENSMUSG00000028081,Rps3a1,2039.9650552116586,2226.578464434529,2517.174777349937,936.6323556203465,1307.7200840268456,1216.885383399924
ENSMUSG00000028082,Sh3d19,1130.3443316469409,726.9757402410855,488.7525231542036,981.0625869283089,657.8379640863011,578.6193498701356
ENSMUSG00000028085,Gatb,67.7705695543152,51.399104836938356,65.21404253670242,124.77374886092188,63.33286421894069,72.85713618202882
ENSMUSG00000028086,Fbxw7,83.53721381670508,100.42428266575247,127.98987089198562,88.14230130571923,91.92346937368058,76.14370008648203
ENSMUSG00000028088,Fmo5,674.1304627618742,1101.2039808774396,1152.4555175536614,2415.506773469931,1163.72801357293,1630.566589652292
ENSMUSG00000028089,Chd1l,159.37123726208537,134.3196964281564,111.54697191237946,105.76753026131149,127.69099584632873,116.4249786149189
ENSMUSG00000028093,Acp6,421.415392072653,362.4967636505667,307.79573481089795,538.268343244856,415.38157822620275,368.7385171996876
ENSMUSG00000028096,Gpr89,206.25334771414484,298.16948068417764,302.12001722799204,272.86776535256377,262.82052802582933,259.48797602482904
ENSMUSG00000028098,Rnf115,42.745111353984946,98.93715969762103,106.60172218377345,33.70351240872989,50.298858870609635,71.47548519344805
ENSMUSG00000028099,Polr3c,232.35427787239513,314.4697666496321,342.1415285957096,279.34333976866304,220.67648649329414,266.3331230608358
ENSMUSG00000028100,Nudt17,0,2.4771169828266433,8.031835470556366,6.3177664065559185,9.447700435882947,4.397090942808699
ENSMUSG00000028101,Pias3,48.40040851296382,38.794382380619886,36.43914128151452,63.57788415162624,58.65286269124889,70.39703548905521
ENSMUSG00000028102,Pex11b,92.43636065377994,121.65133183489078,107.08189212560475,110.20375648273922,106.41654085553127,78.39640475076781
ENSMUSG00000028104,Polr3gl,18.73898308380634,30.429416400408837,25.352855950942843,58.88596915020903,46.107290912164395,31.15007148186123
ENSMUSG00000028106,Rprd2,160.51538635576753,230.12331185694026,189.5845614818982,242.49332081763689,266.16524483702915,298.7076279977443
ENSMUSG00000028107,Tars2,431.94486810559323,300.778417018954,329.7304853596483,445.1883720665197,382.05466801613466,340.5463620374427
ENSMUSG00000028108,Ecm1,19.399175448185517,9.35928115828824,4.105662751420979,38.04638689263865,45.99938345040371,65.3700833137496
ENSMUSG00000028109,Hormad1,0,0,0,0,0,0
ENSMUSG00000028111,Ctsk,3.6246755635425827,3.506405174684083,5.025855041943535,2.870194433378449,2.6429801779551374,1.040121601089807
ENSMUSG00000028114,Mettl14,35.24187261059168,41.14615487955716,49.82382757085233,36.85172821113173,35.75219974679819,44.545701307497566
ENSMUSG00000028115,Bnipl,1.9480300355815419,1.3829187657989617,1.3234691008552524,0,2.8544199299164035,0
ENSMUSG00000028116,Myoz2,0,0,0,1.4237999718585344,0,0
ENSMUSG00000028121,Bcar3,761.6831096009704,823.8779439501342,1006.6286880431426,1376.8544867457767,1134.5104407077429,1060.482911767657
ENSMUSG00000028124,Gclm,247.35343220816725,377.85659354372166,316.4028733424191,416.1231396789004,357.9957932578374,557.552485163782
ENSMUSG00000028125,Abca4,0,0,0,0,1.7596663366788061,0
ENSMUSG00000028126,Pip5k1a,279.32689486695693,175.75424317471553,201.78180645207408,255.1756006375882,239.11237965690287,216.01938680356886
ENSMUSG00000028127,Abcd3,556.4955865590105,967.5906246347682,1077.7535464774373,773.8231521964763,583.845662839846,787.1617116671615
ENSMUSG00000028128,F3,4.685097864881205,13.076662526897485,8.626730360213523,9.866808828044332,5.510276946085912,1.7890346854207873
ENSMUSG00000028132,Tmem56,82.52659982185047,72.47699656206963,38.23636473916032,40.65084306206685,67.46541096115351,60.950961178948084
ENSMUSG00000028133,Rwdd3,5.22174060467652,4.213933311975028,2.5092587417793375,3.5478089837968243,10.072034523581584,4.28181670503098
ENSMUSG00000028134,Ptbp2,13.376149983460937,34.992952187873826,30.594559600572474,22.21626965728844,19.657537870981045,44.03435834065558
ENSMUSG00000028136,Snx27,124.20506571485893,189.94829259971704,235.05581420534534,149.77259708739217,153.83643272046314,181.06747937175095
ENSMUSG00000028137,Celf3,34.81586612116676,21.49762509525022,24.017933449585506,81.76417014681049,77.96348154847534,89.83040441190475
ENSMUSG00000028138,Adh5,249.93408090969032,259.1673249156113,241.5010834676634,287.67425539748336,264.3862561268118,383.16655803104555
ENSMUSG00000028139,Riiad1,0,0.5865439418506705,0,0,0,0
ENSMUSG00000028140,Mrpl9,337.8757132891694,376.5243030882718,357.984769270381,269.18166327089705,271.32300107380973,284.4931304864499
ENSMUSG00000028141,Oaz3,5.973839184678098,2.82682757580027,1.5741343831118264,4.804873301255287,1.3613745391781085,0
ENSMUSG00000028145,Them4,22.151167404775833,37.72140521335188,36.10252066543793,37.92443874910101,26.471625486226948,20.804419221565137
ENSMUSG00000028148,Them5,0,0,0,0,0,0
ENSMUSG00000028149,Rap1gds1,125.68165861722159,143.83610862907443,150.8594953063035,95.54691632030935,119.99367618158085,94.34396360053744
ENSMUSG00000028150,Rorc,82.43038800557164,288.6240878985232,257.9693184348518,531.5050753220191,631.9237574823884,728.762343864175
ENSMUSG00000028152,Tspan5,232.98079804201583,189.26257657922474,289.00218773623925,45.329119547507766,55.8511895399114,30.047240514056945
ENSMUSG00000028156,Eif4e,75.84738137286364,105.45849639712385,149.4635439911866,115.46564290523887,84.52426714415374,66.61240543600711
ENSMUSG00000028158,Mttp,6935.330232606571,12813.71448442515,13778.108258285547,15593.50294141508,14558.270603559293,19306.14819684036
ENSMUSG00000028159,Dapp1,69.420787148193,106.50010896450229,93.36187754700507,105.76743680264806,122.1517930780023,139.6476153512008
ENSMUSG00000028161,Ppp3ca,472.4402971961345,252.57644623409155,212.3516095603768,440.4156202889537,381.28708033060684,333.61477436741393
ENSMUSG00000028163,Nfkb1,422.80601305408345,645.7219530397931,595.5737955894862,359.9236916094752,420.20538843292854,568.8486195980909
ENSMUSG00000028164,Manba,87.28881350400353,101.15053192171472,144.4496761255247,59.81341668033061,95.67202419261685,73.49837375574647
ENSMUSG00000028165,Cisd2,89.03965780410083,142.54711500872588,127.25777594619683,106.08723042172512,77.78621194114176,112.31842122599099
ENSMUSG00000028167,Bdh2,0,5.227534431994981,4.269885489304048,5.782855487577422,0.880700718166829,2.0879012095992637
ENSMUSG00000028172,Tacr3,0,0,0,0,0,0
ENSMUSG00000028173,Wls,60.25590869196951,67.77993624926786,87.11166982970356,36.35182030108186,78.7371248347657,59.34835134768771
ENSMUSG00000028174,Rpe65,0,0,0,0,0,0
ENSMUSG00000028175,Depdc1a,3.2117435011271236,7.1770328558265195,3.921348274457382,1.9523355374373652,1.556724181408118,3.6692153072617177
ENSMUSG00000028176,Lrrc7,0,0,0,0,0,0
ENSMUSG00000028177,1810013D15Rik,0,0,1.4446806706764552,0,0,0
ENSMUSG00000028179,Cth,140.88092726355623,274.9432707085991,250.84188250420902,157.3459845764163,108.29918586886401,128.67897558442857
ENSMUSG00000028180,Zranb2,49.57466861188788,97.85850906377642,177.60379365441972,122.45502943870673,105.55498045671104,100.01603538744519
ENSMUSG00000028182,Lrriq3,0,0,0,0,0,0
ENSMUSG00000028184,Adgrl2,164.49204880697988,89.37493913464517,80.8711234477786,114.5408215204387,100.42350625153853,93.80713151984516
ENSMUSG00000028185,Dnase2b,0,0.5865439418506707,0,0,0,0
ENSMUSG00000028186,Uox,0,0,0,0,0.8798331683394028,0
ENSMUSG00000028187,Rpf1,66.15804925946149,73.94831199230639,69.66938840164956,65.57728840258277,76.81252780472505,54.848953844487745
ENSMUSG00000028188,Spata1,28.15314462536749,2.596953896942737,0.2370283394888399,2.2808275821367476,0,0
ENSMUSG00000028189,Ctbs,28.17882861130029,7.7124503770648385,10.38617898627846,4.273627065400236,13.177821728753804,14.443129550573188
ENSMUSG00000028191,Bcl10,143.2566071612094,121.2465052717913,136.22678611361934,106.10243288954125,139.24254764897205,130.8174550124956
ENSMUSG00000028194,Ddah1,20.314342532152462,23.3802933128417,23.499383831810526,113.06374450845043,92.66048712446984,66.6540644156403
ENSMUSG00000028195,Cyr61,3.6331535228159297,1.1713375737818805,10.080296568533242,0,8.816680901160789,5.199538454648894
ENSMUSG00000028197,Col24a1,0,0,0,0,0,0
ENSMUSG00000028199,Cryz,3.622992517231456,4.734788063918831,8.17049548129433,148.26379525764193,28.75151586391279,116.73245721057748
ENSMUSG00000028207,Asph,338.9381051297498,161.19248965266814,200.86462554601258,269.0401063929345,200.4229397661137,141.25330064634375
ENSMUSG00000028211,Trp53inp1,51.82234525847475,48.737664470832414,61.40986023773018,84.73358351417258,85.19111113925013,142.76788653166028
ENSMUSG00000028212,Ccne2,1.8825768542700656,11.040340376444481,14.488772143798476,0.7406598732957105,7.196273218514321,20.23591282739546
ENSMUSG00000028214,Gem,3.6451807439237665,5.83680237840953,3.5878374808430933,5.753830046606902,0.8786973745705222,15.546336817905441
ENSMUSG00000028217,Cdh17,2502.8827023411895,4020.9675766178884,4962.973706381738,2591.906647699953,2805.5676194773164,3062.9502186270915
ENSMUSG00000028218,Fam92a,13.743230243676006,16.842651391072888,11.541597468365449,3.728741585815975,3.66867146911317,6.178346144497993
ENSMUSG00000028221,Tmem55a,3.630712335493478,23.99472314145474,20.870637534513804,8.584029078699706,12.327601297987194,42.56591107073967
ENSMUSG00000028222,Calb1,0,0,0,0,0,0
ENSMUSG00000028223,Decr1,536.3428562736132,499.4069124793981,653.2197948194369,501.3907352249727,401.9366586756897,403.3020933897714
ENSMUSG00000028224,Nbn,33.93058676555334,50.66139423398998,61.598863913192474,49.22816417987263,48.39199195385795,63.27508911905075
ENSMUSG00000028226,Mmp16,2.298002543919007,1.3086403971067713,0.8019036439790601,0,1.983122167687658,2.34978711871728
ENSMUSG00000028228,Cpne3,105.90162157681911,294.2860060639905,326.21878800972644,184.03775811464433,181.48072724110605,215.23074002889499
ENSMUSG00000028229,Rmdn1,18.870970328569264,20.701575469927135,16.886572818847693,42.302447364550254,32.70946649215274,23.15429424982231
ENSMUSG00000028232,Tmem68,6.577917384052799,26.739694080327354,24.836601195744013,30.61112979418273,13.681423699772383,19.599526002563124
ENSMUSG00000028233,Tgs1,63.723515082715615,73.18336014080997,135.90584625670104,104.39154171146133,97.05877759084058,108.11312576536382
ENSMUSG00000028234,Rps20,1575.0030657124923,1112.7948284870747,1196.4473360751615,685.8123220610603,1161.0239445408415,955.305972655019
ENSMUSG00000028236,Sdr16c5,1.2741228713561592,1.1146037057347036,0.5046608849638783,16.8135032736526,13.576165887829182,12.10314962450145
ENSMUSG00000028238,Atp6v0d2,0,0,0,0,0.8789918141062624,1.036176619915281
ENSMUSG00000028240,Cyp7a1,0,0,0,0,0,0
ENSMUSG00000028243,Ubxn2b,25.4592672685105,19.927832298293545,16.593583467000325,19.964862288063937,33.44259098268814,20.723544418423426
ENSMUSG00000028244,1700025O08Rik,0,0,0,0,0,0
ENSMUSG00000028245,Nsmaf,74.17997345245297,176.85439467975624,165.0742111590221,126.1885611792781,149.20862017769855,129.90589111299178
ENSMUSG00000028246,Faxc,3.8158136539770418,0.6639929664770012,4.990831923000919,0.9179413592244453,1.997351193742707,0
ENSMUSG00000028247,Coq3,39.951158348738474,42.73455382766072,46.08116646387685,38.604241101195576,34.33763846186525,47.73910371063278
ENSMUSG00000028248,Pnisr,189.1196156681211,360.60912764374854,363.9483572286461,335.76543815062576,359.43363980177696,300.50489953599924
ENSMUSG00000028249,Sdcbp,590.863933026441,578.7051656202327,555.5887873080987,546.8417286843064,574.0916787042979,710.170247866022
ENSMUSG00000028251,Tstd3,59.82131946219788,88.84702453445958,112.7606432182591,60.247568442189376,48.4511202029802,64.4705066178863
ENSMUSG00000028252,Ccnc,22.74132975584057,26.330639311540022,22.025340596009208,30.387648041869962,19.626054059891636,16.458060558536225
ENSMUSG00000028255,Clca1,1146.7466065144704,924.5525294833265,754.9109404457779,273.097133300984,353.4107321457108,386.46669844579037
ENSMUSG00000028256,Odf2l,90.07545072933728,74.6978066064886,51.7135086159306,49.880140175256656,53.677033465932205,52.532503988716115
ENSMUSG00000028259,Fhl5,0,0,0,0,0,0
ENSMUSG00000028261,Ndufaf4,36.43963473373226,83.33686380731804,53.018778730937164,86.54554354533846,51.064596887572044,64.41526261948839
ENSMUSG00000028262,Clca3a2,38.29067860034016,61.287009568054806,79.68655931278154,42.673129638736576,39.895169889472676,19.886369108081368
ENSMUSG00000028264,Spaca1,0,0.5822791200962414,0,1.4352527419374863,1.758410454254788,0
ENSMUSG00000028266,Lmo4,57.69158259630826,50.06709001675393,32.23848313984077,73.2286358466769,33.31932133718864,61.657862587173014
ENSMUSG00000028268,Gbp3,11.051052000299256,14.234242365135787,14.002153591306845,27.06387340998168,15.363011179360946,8.094721557407997
ENSMUSG00000028270,Gbp2,21.756491598424528,18.88301470420466,34.50335409512139,19.348074760639406,9.738713493169447,13.393857541285419
ENSMUSG00000028271,Gtf2b,135.31475674813422,157.91993389874898,173.6617391263028,143.01688028648758,144.81386538520636,151.84382363004283
ENSMUSG00000028273,Pdlim5,198.7376761911715,322.44571946776324,286.0714697572177,303.5856855217611,283.7313708606882,346.45714183292
ENSMUSG00000028274,Rngtt,52.60523890755677,78.12034050889174,68.1454657513066,38.74145982884411,81.60376696600129,84.58676377315798
ENSMUSG00000028277,Ube2j1,34.10058100524178,188.3423262268188,200.67873650710646,52.148704377565984,62.29561702223573,141.2880282608856
ENSMUSG00000028278,Rragd,515.5123937582177,568.1678301735379,557.7101180276721,605.4798072899727,371.74714238817,683.4075710008817
ENSMUSG00000028280,Gabrr1,0,0,0,0,0,0
ENSMUSG00000028282,Casp8ap2,62.55262392997533,90.91491680495481,138.15115031186016,115.46354745182704,55.16119704507556,53.330341024784104
ENSMUSG00000028284,Map3k7,150.24595588734863,149.25812172822953,128.2688069853938,225.49318221718815,140.13714038070938,155.6887549153734
ENSMUSG00000028287,1700009N14Rik,0,0,0,0,0.8798331683394031,0
ENSMUSG00000028289,Epha7,1.9797442839177164,1.9147038218022765,0.5569038672542431,4.680938708063528,0,0
ENSMUSG00000028291,Akirin2,57.27438084839135,42.009483446071165,37.554613697202434,54.459453326017645,48.44030864537365,45.942879670510415
ENSMUSG00000028292,Rars2,56.78719560491072,65.23605595409288,57.89286649419947,87.256637787558,71.28015002843088,62.441576524796275
ENSMUSG00000028293,Slc35a1,27.991954603748194,34.371523516932704,40.07060109624508,29.4331213776293,21.27850112886191,38.085732054094734
ENSMUSG00000028294,Cfap206,0,0,0.722340335338228,0,0,0
ENSMUSG00000028295,Smim8,8.211808675347703,9.6306061648727,9.391193931854868,9.249336771022525,5.629164388201742,11.404357185298537
ENSMUSG00000028298,Cga,0,0,0,0,0,0
